full_name,cc_score,party,role,state,cc_score_state_mean,color,x_score,x,y,index,vy,vx,full_name_upper
Ronnie Campbell,20.4,Republican,Representative,Virginia,69.6449947,red,20.4,101.6492969,2534.690346,3381,4.88E-05,1.12E-07,RONNIE CAMPBELL
Angelia Williams Graves,N/A,Democrat,Representative,Virginia,69.6449947,grey,120,599.9948604,2526.41098,3382,-0.000136736,0.000118292,ANGELIA WILLIAMS GRAVES
Wendy Gooditis,100,Democrat,Representative,Virginia,69.6449947,blue,100,503.6914983,2494.245299,3383,-0.006920358,0.010698545,WENDY GOODITIS
Amanda Chase,34.9,Republican,Senator,Virginia,69.6449947,red,34.9,176.0774811,2521.296946,3384,-0.001648602,-0.000279574,AMANDA CHASE
Kirkland Cox,36.2,Republican,Representative,Virginia,69.6449947,red,36.2,183.0409291,2533.624072,3385,-0.000160505,0.001948451,KIRKLAND COX
John Petersen,90.4,Democrat,Senator,Virginia,69.6449947,blue,90.4,451.1989618,2529.331519,3386,0.007336776,-0.013387541,JOHN PETERSEN
Hyland Fowler,49,Republican,Representative,Virginia,69.6449947,red,49,245.262604,2540.490927,3387,-4.48E-05,-0.00098239,HYLAND FOWLER
Scott Surovell,89.4,Democrat,Senator,Virginia,69.6449947,blue,89.4,443.5514465,2531.633443,3388,0.009865586,-0.012958384,SCOTT SUROVELL
Alfonso Lopez,100,Democrat,Representative,Virginia,69.6449947,blue,100,501.7936631,2509.981819,3389,-0.00371111,0.010945311,ALFONSO LOPEZ
John Cosgrove,39.4,Republican,Senator,Virginia,69.6449947,red,39.4,198.1187333,2525.649884,3390,-0.00119506,-0.000766138,JOHN COSGROVE
John McGuire,31.3,Republican,Representative,Virginia,69.6449947,red,31.3,155.4734089,2533.437689,3391,0.000191713,-0.001189138,JOHN MCGUIRE
William Wampler,13.5,Republican,Representative,Virginia,69.6449947,red,13.5,67.5,2529.337392,3392,-9.44E-05,-5.29E-16,WILLIAM WAMPLER
Terry Kilgore,35.1,Republican,Representative,Virginia,69.6449947,red,35.1,176.1694397,2529.543254,3393,0.000635621,0.001259286,TERRY KILGORE
Liz Lovelett,100,Democrat,Senator,Washington,63.14678896,blue,100,498.5862806,1884.369878,3394,-0.020331773,0.007322761,LIZ LOVELETT
Tarra Simmons,N/A,Democrat,Representative,Washington,63.14678896,grey,120,602.7700662,1893.122707,3395,-0.001292994,0.002468444,TARRA SIMMONS
Lisa Wellman,100,Democrat,Senator,Washington,63.14678896,blue,100,493.095095,1871.923245,3396,-0.017633597,-0.003091432,LISA WELLMAN
Jenny Graham,20,Republican,Representative,Washington,63.14678896,red,20,100.8433157,1888.833665,3397,-0.001013085,0.001066728,JENNY GRAHAM
Jamie Pedersen,100,Democrat,Senator,Washington,63.14678896,blue,100,491.9600838,1904.275977,3398,0.009947772,0.000950554,JAMIE PEDERSEN
Sharon Brown,0,Republican,Senator,Washington,63.14678896,red,0,1.44670284,1889.5236,3399,-0.000116001,0.000387597,SHARON BROWN
Claire Wilson,100,Democrat,Senator,Washington,63.14678896,blue,100,501.3177691,1934.677807,3400,0.015097965,-0.007380751,CLAIRE WILSON
Anna Rivers,12.5,Republican,Senator,Washington,63.14678896,red,12.5,62.92892425,1896.320711,3401,0.001036118,-0.000693022,ANNA RIVERS
Tina Orwall,100,Democrat,Representative,Washington,63.14678896,blue,100,497.197416,1891.701361,3402,-0.011046733,0.007828533,TINA ORWALL
Lauren Davis,100,Democrat,Representative,Washington,63.14678896,blue,100,506.6427506,1928.784739,3403,0.019306039,0.001072291,LAUREN DAVIS
Steve Bergquist,100,Democrat,Representative,Washington,63.14678896,blue,100,507.3033954,1906.890451,3404,0.02404584,0.010404908,STEVE BERGQUIST
James McCune,N/A,Republican,Senator,Washington,63.14678896,grey,120,606.8447871,1913.740289,3405,0.002509388,0.000426585,JAMES MCCUNE
Karen Keiser,97.5,Democrat,Senator,Washington,63.14678896,blue,97.5,486.2692239,1909.715638,3406,0.014372773,0.002651631,KAREN KEISER
Derek Stanford,100,Democrat,Senator,Washington,63.14678896,blue,100,490.8955444,1925.550577,3407,0.010644169,-0.004481251,DEREK STANFORD
Curtis King,14.6,Republican,Senator,Washington,63.14678896,red,14.6,74.13991649,1899.012296,3408,-0.000345988,0.00018591,CURTIS KING
Jeff Wilson,N/A,Republican,Senator,Washington,63.14678896,grey,120,602.9270695,1879.333074,3409,-0.002648361,-0.001645889,JEFF WILSON
Daniel Griffey,15.9,Republican,Representative,Washington,63.14678896,red,15.9,78.70827233,1892.35073,3410,0.000321158,0.000532182,DANIEL GRIFFEY
Reuven Carlyle,97.4,Democrat,Senator,Washington,63.14678896,blue,97.4,478.0857081,1878.211587,3411,-0.014800611,-0.005791325,REUVEN CARLYLE
Kirsten Harris-Talley,N/A,Democrat,Representative,Washington,63.14678896,grey,120,598.9908609,1872.424435,3412,-0.003227143,-0.003316803,KIRSTEN HARRIS-TALLEY
Tim Sheldon,22,Democrat,Senator,Washington,63.14678896,blue,22,111.2575314,1887.183005,3413,0.000715174,0.000481712,TIM SHELDON
Mike Padden,0,Republican,Senator,Washington,63.14678896,red,0,3.005781834,1897.363217,3414,9.77E-05,0.00013222,MIKE PADDEN
Lisa Callan,100,Democrat,Representative,Washington,63.14678896,blue,100,492.1914152,1879.856096,3415,-0.015802953,0.00039313,LISA CALLAN
Peter Abbarno,N/A,Republican,Representative,Washington,63.14678896,grey,120,602.9387076,1920.622458,3416,0.003755184,-0.001726525,PETER ABBARNO
Samuel Hunt,100,Democrat,Senator,Washington,63.14678896,blue,100,499.5193227,1906.645064,3417,0.004238791,0.006312888,SAMUEL HUNT
Emily Wicks,N/A,Democrat,Representative,Washington,63.14678896,grey,120,602.7848862,1906.894698,3418,0.000706211,0.002046094,EMILY WICKS
Mike Volz,7.1,Republican,Representative,Washington,63.14678896,red,7.1,35.77243662,1903.955222,3419,-0.000271396,3.05E-05,MIKE VOLZ
Jessica Bateman,N/A,Democrat,Representative,Washington,63.14678896,grey,120,590.8075062,1899.995208,3420,0.00015081,0.001142594,JESSICA BATEMAN
Bruce Chandler,9.1,Republican,Representative,Washington,63.14678896,red,9.1,45.93700114,1901.259308,3421,0.000381764,6.47E-05,BRUCE CHANDLER
Nicole Macri,100,Democrat,Representative,Washington,63.14678896,blue,100,517.1080389,1916.76749,3422,0.020510173,0.005914014,NICOLE MACRI
Paul Harris,31.8,Republican,Representative,Washington,63.14678896,red,31.8,159,1896.004059,3423,-9.44E-05,-1.23E-15,PAUL HARRIS
Andrew Billig,90.2,Democrat,Senator,Washington,63.14678896,blue,90.2,452.0541324,1896.370274,3424,-0.000315845,0.000698123,ANDREW BILLIG
Carolyn Eslick,25.9,Republican,Representative,Washington,63.14678896,red,25.9,131.7755619,1897.050244,3425,-0.001728752,0.001576739,CAROLYN ESLICK
Bradley Klippert,18.2,Republican,Representative,Washington,63.14678896,red,18.2,87.2616833,1905.732783,3426,0.001331046,-0.000889595,BRADLEY KLIPPERT
Chris Corry,25,Republican,Representative,Washington,63.14678896,red,25,123.7305263,1910.506381,3427,-0.001048679,-3.75E-05,CHRIS CORRY
My-Linh Thai,100,Democrat,Representative,Washington,63.14678896,blue,100,496.078232,1919.69702,3428,0.010327382,0.0027053,MY-LINH THAI
Manka Dhingra,100,Democrat,Senator,Washington,63.14678896,blue,100,513.4044985,1878.087109,3429,0.00803639,-0.020559753,MANKA DHINGRA
June Robinson,97.7,Democrat,Senator,Washington,63.14678896,blue,97.7,488.3349461,1917.690474,3430,0.005243099,-0.001797361,JUNE ROBINSON
Alex Ramel,100,Democrat,Representative,Washington,63.14678896,blue,100,511.2835078,1893.711289,3431,0.015418657,-0.007358422,ALEX RAMEL
Jesse Young,23.8,Republican,Representative,Washington,63.14678896,red,23.8,118.6449904,1901.371046,3432,0.000330145,0.001487612,JESSE YOUNG
Jim Walsh,0,Republican,Representative,Washington,63.14678896,red,0,-3.005263822,1902.633704,3433,-2.52E-05,-0.000148069,JIM WALSH
Rob Chase,N/A,Republican,Representative,Washington,63.14678896,grey,120,610.7395511,1893.163517,3434,-0.002203423,0.002476133,ROB CHASE
Steve Kirby,93,Democrat,Representative,Washington,63.14678896,blue,93,459.3776239,1893.032908,3435,0.001043067,0.0058552,STEVE KIRBY
Mona Das,100,Democrat,Senator,Washington,63.14678896,blue,100,498.7160556,1927.158299,3436,0.014987261,-0.005472988,MONA DAS
Jamila Taylor,N/A,Democrat,Representative,Washington,63.14678896,grey,120,599.0169496,1927.588903,3437,0.002902403,-0.003530354,JAMILA TAYLOR
Jesse Johnson,100,Democrat,Representative,Washington,63.14678896,blue,100,500.4896872,1868.85598,3438,-0.026802447,-0.003816639,JESSE JOHNSON
April Berg,N/A,Democrat,Representative,Washington,63.14678896,grey,120,594.9556992,1920.743745,3439,0.001046874,-0.002164028,APRIL BERG
Marko Liias,87.8,Democrat,Senator,Washington,63.14678896,blue,87.8,442.0212353,1905.918395,3440,-0.000128169,0.000680668,MARKO LIIAS
David Hackney,N/A,Democrat,Representative,Washington,63.14678896,grey,120,610.7351797,1906.844013,3441,0.001982098,0.002722575,DAVID HACKNEY
Timm Ormsby,97.7,Democrat,Representative,Washington,63.14678896,blue,97.7,485.5471442,1875.385652,3442,-0.009723179,-0.003600421,TIMM ORMSBY
Joe Nguyen,100,Democrat,Senator,Washington,63.14678896,blue,100,512.708624,1885.959155,3443,0.010801539,-0.016094634,JOE NGUYEN
Joel McEntire,N/A,Republican,Representative,Washington,63.14678896,grey,120,606.7017597,1899.977698,3444,0.00050984,0.003562488,JOEL MCENTIRE
Roger Goodman,100,Democrat,Representative,Washington,63.14678896,blue,100,518.798591,1895.994454,3445,0.004749749,-5.99E-05,ROGER GOODMAN
Lillian Ortiz-Self,100,Democrat,Representative,Washington,63.14678896,blue,100,490.8071536,1887.744984,3446,-0.016513651,-0.002678755,LILLIAN ORTIZ-SELF
Brandon Vick,11.4,Republican,Representative,Washington,63.14678896,red,11.4,56.10443488,1908.352013,3447,0.000311201,5.51E-05,BRANDON VICK
Tana Senn,97.7,Democrat,Representative,Washington,63.14678896,blue,97.7,486.4923516,1867.486157,3448,-0.011514329,-0.007900005,TANA SENN
Frank Chopp,93.2,Democrat,Representative,Washington,63.14678896,blue,93.2,464.6158898,1914.082946,3449,-0.003169751,0.000199071,FRANK CHOPP
Keith Goehner,25,Republican,Representative,Washington,63.14678896,red,25,126.4434932,1902.986804,3450,-0.000316179,0.002445542,KEITH GOEHNER
Lynda Wilson,16.3,Republican,Senator,Washington,63.14678896,red,16.3,82.20010523,1899.530046,3451,0.00138614,-0.000750014,LYNDA WILSON
T'wina Nobles,N/A,Democrat,Senator,Washington,63.14678896,grey,120,598.8888317,1886.236631,3452,-0.002189487,-0.000883366,T'WINA NOBLES
Andrew Barkis,18.8,Republican,Representative,Washington,63.14678896,red,18.8,92.74857352,1890.030361,3453,-0.001486244,-0.000992786,ANDREW BARKIS
Eric Robertson,N/A,Republican,Representative,Washington,63.14678896,grey,120,594.9532821,1879.286462,3454,-0.001610138,-0.002437182,ERIC ROBERTSON
David Frockt,97.6,Democrat,Senator,Washington,63.14678896,blue,97.6,484.2362528,1883.159567,3455,-0.007424597,-0.008439675,DAVID FROCKT
Joe Schmick,11.4,Republican,Representative,Washington,63.14678896,red,11.4,55.97626407,1892.377759,3456,-0.000250137,7.11E-05,JOE SCHMICK
Javier Valdez,100,Democrat,Representative,Washington,63.14678896,blue,100,507.8792772,1865.955393,3457,-0.036371675,-0.006954373,JAVIER VALDEZ
Drew MacEwen,13.9,Republican,Representative,Washington,63.14678896,red,13.9,69.82658797,1892.289349,3458,-0.00101388,0.000455131,DREW MACEWEN
Strom Peterson,97.7,Democrat,Representative,Washington,63.14678896,blue,97.7,483.8529553,1891.806168,3459,-0.010507427,0.001655902,STROM PETERSON
Vicki Kraft,0,Republican,Representative,Washington,63.14678896,red,0,-4.53598054,1894.80186,3460,-0.000419728,-0.000551976,VICKI KRAFT
Melanie Morgan,100,Democrat,Representative,Washington,63.14678896,blue,100,509.4391803,1914.878277,3461,0.011329542,0.006872308,MELANIE MORGAN
Mark Schoesler,4.9,Republican,Senator,Washington,63.14678896,red,4.9,24.12349451,1900.707821,3462,0.000334088,-0.000108732,MARK SCHOESLER
Jesse Salomon,100,Democrat,Senator,Washington,63.14678896,blue,100,506.8000223,1873.784754,3463,-0.032119822,0.001772129,JESSE SALOMON
Eileen Cody,97.7,Democrat,Representative,Washington,63.14678896,blue,97.7,484.6226457,1901.471925,3464,-0.006643111,0.002465165,EILEEN CODY
Laurie Dolan,96.4,Democrat,Representative,Washington,63.14678896,blue,96.4,480.062455,1914.709111,3465,0.008196033,-0.002732082,LAURIE DOLAN
Noel Frame,100,Democrat,Representative,Washington,63.14678896,blue,100,499.3948773,1876.78018,3466,-0.025948317,0.004429862,NOEL FRAME
Cyndy Jacobsen,N/A,Republican,Representative,Washington,63.14678896,grey,120,594.8236545,1893.09476,3467,-0.000346133,0.000646876,CYNDY JACOBSEN
Shelly Short,11.4,Republican,Senator,Washington,63.14678896,red,11.4,56.04042191,1900.367751,3468,-0.000219237,0.000104764,SHELLY SHORT
Phil Fortunato,7.4,Republican,Senator,Washington,63.14678896,red,7.4,39.31278162,1896.783667,3469,-0.000195135,0.000300508,PHIL FORTUNATO
Lawrence Springer,88.6,Democrat,Representative,Washington,63.14678896,blue,88.6,444.2876399,1898.246295,3470,-0.000197949,0.000481354,LAWRENCE SPRINGER
Debra Lekanoff,100,Democrat,Representative,Washington,63.14678896,blue,100,494.2366561,1864.042216,3471,-0.019972961,-0.012470647,DEBRA LEKANOFF
Alicia Rule,N/A,Democrat,Representative,Washington,63.14678896,grey,120,598.8904005,1913.779221,3472,0.001838808,-0.000678046,ALICIA RULE
Alex Ybarra,25,Republican,Representative,Washington,63.14678896,red,25,123.9557383,1895.427598,3473,-0.000888167,0.001096635,ALEX YBARRA
Marcus Riccelli,93.2,Democrat,Representative,Washington,63.14678896,blue,93.2,464.9126278,1906.106243,3474,-0.003350728,0.007577718,MARCUS RICCELLI
Matt Boehnke,18.8,Republican,Representative,Washington,63.14678896,red,18.8,94.95051518,1903.718708,3475,-0.001574506,-0.000439625,MATT BOEHNKE
Shelley Kloba,100,Democrat,Representative,Washington,63.14678896,blue,100,503.9477295,1921.364331,3476,0.017190498,0.001485717,SHELLEY KLOBA
Mark Klicker,N/A,Republican,Representative,Washington,63.14678896,grey,120,590.9192746,1886.161522,3477,-0.000439405,-0.001586364,MARK KLICKER
Pat Sullivan,93.2,Democrat,Representative,Washington,63.14678896,blue,93.2,458.442615,1901.435399,3478,0.006854213,-0.000525355,PAT SULLIVAN
Larry Hoff,18.8,Republican,Representative,Washington,63.14678896,red,18.8,89.93898793,1897.518487,3479,-0.001589729,-0.001434559,LARRY HOFF
Keith Wagoner,20,Republican,Senator,Washington,63.14678896,red,20,102.812057,1902.373527,3480,-0.00038342,0.000296587,KEITH WAGONER
Amy Walen,87.5,Democrat,Representative,Washington,63.14678896,blue,87.5,434.2721288,1907.779973,3481,0.000349724,7.04E-05,AMY WALEN
Mia Gregerson,100,Democrat,Representative,Washington,63.14678896,blue,100,514.8384746,1909.160019,3482,0.015137556,0.015431838,MIA GREGERSON
Liz Berry,N/A,Democrat,Representative,Washington,63.14678896,grey,120,598.7718338,1899.986497,3483,0.000309031,0.001837156,LIZ BERRY
Brad Hawkins,27.3,Republican,Senator,Washington,63.14678896,red,27.3,137.109451,1903.001185,3484,0.00025387,-0.000330615,BRAD HAWKINS
Steven Conway,89.7,Democrat,Senator,Washington,63.14678896,blue,89.7,449.7868951,1904.036517,3485,-0.000127653,0.000901397,STEVEN CONWAY
Chris Gildon,25,Republican,Senator,Washington,63.14678896,red,25,129.2729686,1889.463533,3486,-0.00167691,0.000564048,CHRIS GILDON
Robert Hasegawa,87.8,Democrat,Senator,Washington,63.14678896,blue,87.8,436.5335663,1900.123117,3487,-6.05E-05,-8.56E-06,ROBERT HASEGAWA
Bill Ramos,100,Democrat,Representative,Washington,63.14678896,blue,100,504.5482332,1889.593604,3488,-0.028196967,0.014721035,BILL RAMOS
James Wilcox,25.6,Republican,Representative,Washington,63.14678896,red,25.6,131.5857994,1909.08664,3489,0.001703547,0.000857831,JAMES WILCOX
Robert Sutherland,12.5,Republican,Representative,Washington,63.14678896,red,12.5,62.99892624,1904.286201,3490,0.000515388,0.00017912,ROBERT SUTHERLAND
Michelle Caldier,31.8,Republican,Representative,Washington,63.14678896,red,31.8,159,1903.995941,3491,9.44E-05,1.23E-15,MICHELLE CALDIER
Gerry Pollet,100,Democrat,Representative,Washington,63.14678896,blue,100,505.5929158,1899.110242,3492,0.026979876,0.000470794,GERRY POLLET
Steve Tharinger,93.2,Democrat,Representative,Washington,63.14678896,blue,93.2,465.1809619,1887.556661,3493,-0.006231763,-0.000272608,STEVE THARINGER
Tom Dent,15.9,Republican,Representative,Washington,63.14678896,red,15.9,79.37326071,1907.001132,3494,0.001563469,-0.001059126,TOM DENT
Jeff Holy,12.5,Republican,Senator,Washington,63.14678896,red,12.5,63.06783484,1912.277784,3495,0.000706904,-0.000117682,JEFF HOLY
Laurie Jinkins,97.7,Democrat,Representative,Washington,63.14678896,blue,97.7,490.382476,1896.132519,3496,-0.012310766,0.003432361,LAURIE JINKINS
Mike Chapman,96.4,Democrat,Representative,Washington,63.14678896,blue,96.4,475.0551252,1926.231723,3497,0.000755857,-0.007519676,MIKE CHAPMAN
Mary Dye,2.7,Republican,Representative,Washington,63.14678896,red,2.7,13.5,1900,3498,9.86E-14,-2.16E-44,MARY DYE
Sharon Santos,95.3,Democrat,Representative,Washington,63.14678896,blue,95.3,472.0885488,1902.615453,3499,-0.001137008,0.009672502,SHARON SANTOS
Emily Randall,100,Democrat,Senator,Washington,63.14678896,blue,100,505.9670249,1881.729722,3500,-0.02965896,0.007897599,EMILY RANDALL
Jim Honeyford,0,Republican,Senator,Washington,63.14678896,red,0,4.535141317,1905.202495,3501,0.000316666,0.000570735,JIM HONEYFORD
Ed Orcutt,22.7,Republican,Representative,Washington,63.14678896,red,22.7,114.990789,1894.255921,3502,0.000986289,0.000107116,ED ORCUTT
Debra Entenman,100,Democrat,Representative,Washington,63.14678896,blue,100,501.5355214,1913.812789,3503,0.014311323,0.006104306,DEBRA ENTENMAN
John Lovick,96.4,Democrat,Representative,Washington,63.14678896,blue,96.4,477.9393315,1897.155503,3504,-0.008850404,0.002200478,JOHN LOVICK
Joel Kretz,20.5,Republican,Representative,Washington,63.14678896,red,20.5,100.0780101,1909.86595,3505,-0.000574562,-0.001787241,JOEL KRETZ
Sharon Shewmake,81.2,Democrat,Representative,Washington,63.14678896,blue,81.2,406,1900,3506,0,0,SHARON SHEWMAKE
Monica Stonier,100,Democrat,Representative,Washington,63.14678896,blue,100,493.5058359,1933.092402,3507,0.013576155,-0.009088619,MONICA STONIER
Perry Dozier,N/A,Republican,Senator,Washington,63.14678896,grey,120,590.9118055,1913.851375,3508,0.000182984,-0.001193791,PERRY DOZIER
Kelly Chambers,21.4,Republican,Representative,Washington,63.14678896,red,21.4,106.1429702,1916.264996,3509,0.00207918,0.000295001,KELLY CHAMBERS
Bob McCaslin,6.8,Republican,Representative,Washington,63.14678896,red,6.8,31.35428611,1897.293982,3510,-0.00024932,-0.000287042,BOB MCCASLIN
Jeremie Dufault,12.5,Republican,Representative,Washington,63.14678896,red,12.5,62.86978251,1888.341775,3511,-0.001016149,-3.46E-05,JEREMIE DUFAULT
Greg Gilday,N/A,Republican,Representative,Washington,63.14678896,grey,120,594.8277448,1906.893576,3512,0.000827031,0.00069138,GREG GILDAY
John Braun,14.6,Republican,Senator,Washington,63.14678896,red,14.6,71.39576206,1906.511999,3513,-0.000541675,-0.001105411,JOHN BRAUN
Joe Fitzgibbon,97.7,Democrat,Representative,Washington,63.14678896,blue,97.7,484.3702781,1930.05397,3514,0.01185045,-0.005469288,JOE FITZGIBBON
Christine Rolfes,97.3,Democrat,Senator,Washington,63.14678896,blue,97.3,478.8782577,1906.857802,3515,0.004947377,0.005362584,CHRISTINE ROLFES
Jake Fey,100,Democrat,Representative,Washington,63.14678896,blue,100,497.7876534,1899.20677,3516,-0.000772903,-0.00179838,JAKE FEY
Gina Mosbrucker,29.5,Republican,Representative,Washington,63.14678896,red,29.5,147.5,1900,3517,2.54E-14,2.21E-16,GINA MOSBRUCKER
Mike Steele,22.2,Republican,Representative,Washington,63.14678896,red,22.2,107.0125363,1893.932215,3518,0.000993503,-0.000243203,MIKE STEELE
Drew Hansen,95.5,Democrat,Representative,Washington,63.14678896,blue,95.5,471.1918768,1882.257005,3519,-0.007176728,-0.001624014,DREW HANSEN
Patty Kuderer,97.3,Democrat,Senator,Washington,63.14678896,blue,97.3,482.0687179,1922.400436,3520,0.01061916,-0.002028969,PATTY KUDERER
Michael Sells,95.5,Democrat,Representative,Washington,63.14678896,blue,95.5,473.0309621,1918.494272,3521,0.000575347,-0.00732585,MICHAEL SELLS
Vandana Slatter,96.4,Democrat,Representative,Washington,63.14678896,blue,96.4,477.4159018,1887.277713,3522,-0.001566211,-0.006063385,VANDANA SLATTER
Kevin Van De Wege,86.4,Democrat,Senator,Washington,63.14678896,blue,86.4,431.0094678,1894.331082,3523,-5.78E-05,0.000122213,KEVIN VAN DE WEGE
Jacquelin Maycumber,21.4,Republican,Representative,Washington,63.14678896,red,21.4,107.9214161,1908.495756,3524,0.001150985,-0.000607074,JACQUELIN MAYCUMBER
Drew Stokesbary,22.7,Republican,Representative,Washington,63.14678896,red,22.7,115.9101773,1908.867983,3525,8.50E-05,-0.000494719,DREW STOKESBARY
